index,species,search_r,network_rank,num_reticulations,log_pseudo_likelihood,starting_network,newick
141,Lacerta,3,1,1,-13980356.152984882,2,"((Zootoca_vivipara:4.8053809938688445,Lacerta_agilis:1.3397941033620517):5.505271086138527,((Podarcis_siculus:7.543031046847473,(Podarcis_muralis:1.5717659757834856,((Podarcis_liolepis:0.9602470792723443,(Podarcis_vaucheri:2.7395508237796937,Podarcis_bocagei:0.4237160318893004):0.37121543050133005):0.7913162739968049,((Podarcis_pityusensis:2.1862525184697432,Podarcis_tiliguerta:5.335103143820458):0.4041734997493211)#H1:3.0735501791207427::0.15479060864563499):1.6534540358064447):1.1214488077704288):0.10359759522311258,(#H1:0.34007892096712083::0.845209391354365,((Podarcis_filfolensis:0.9319653855868715,Podarcis_raffonei:0.8226859455262168):0.7301598117959016,((Podarcis_gaigeae:1.9715945768592196,Podarcis_melisellensis:1.0626703080155773):1.6016618673739467,(Podarcis_cretensis:6.060055297793594,Podarcis_erhardii:5.016820533862957):1.5782438165029207):0.7915818395680344):0.20935271642933503):0.34081781999335264):4.15892589411089);"
142,Lacerta,3,2,2,-13990112.211233256,2,"((Lacerta_agilis:1.3397941033620517,Zootoca_vivipara:4.8053809938688445):5.698906954452566,((((Podarcis_raffonei:0.8226859455262168,Podarcis_filfolensis:0.9319653855868715):0.8458393523569907,((Podarcis_erhardii:5.016820533862957,Podarcis_cretensis:6.060055297793594):1.4752937633124132,(Podarcis_gaigeae:1.9715945768592196,Podarcis_melisellensis:1.0626703080155773):1.511883137499315):0.7639375493752778):0.22996132195921354,((Podarcis_tiliguerta:5.335103143820458,Podarcis_pityusensis:2.1862525184697432):0.3599938235489711)#H1:0.35363471199871716::0.8619365891401434):0.3362086990769587,(Podarcis_siculus:7.543031046847473,(Podarcis_muralis:1.5717659757834856,((#H1:2.065442883677475::0.13806341085985663)#H2:1.0::0.5,((Podarcis_bocagei:0.4237160318893004,Podarcis_vaucheri:2.7395508237796937):0.4022939032651265,(#H2:0.4089515415251574::0.5,Podarcis_liolepis:0.8659683938472994):0.045227830262808216):0.7871421357359223):1.7057128634743752):1.011421044802785):0.09867948434219141):4.182135040697995);"
143,Lacerta,3,3,1,-13994890.936465543,2,"((Zootoca_vivipara:4.8053809938688445,Lacerta_agilis:1.3397941033620517):5.63393225177358,((Podarcis_siculus:7.543031046847473,(Podarcis_muralis:1.5717659757834856,((Podarcis_bocagei:0.4237160318893004,Podarcis_vaucheri:2.7395508237796937):0.4905479750988574,(Podarcis_liolepis:0.8659683938472994,((Podarcis_tiliguerta:5.335103143820458,Podarcis_pityusensis:2.1862525184697432):0.37699666526946674)#H1:2.504090109992358::0.13185658604407813):0.03808412479393106):2.49932731823671):1.0084389573780372):0.08717525618691842,(#H1:0.32324281045039094::0.8681434139559219,((Podarcis_raffonei:0.8226859455262168,Podarcis_filfolensis:0.9319653855868715):0.8058880367403444,((Podarcis_cretensis:6.060055297793594,Podarcis_erhardii:5.016820533862957):1.6123580101736028,(Podarcis_gaigeae:1.9715945768592196,Podarcis_melisellensis:1.0626703080155773):1.608242144861495):0.7630798205699971):0.2591716171118489):0.29259521663586885):4.122497928903054);"
144,Lacerta,3,4,2,-13995724.56098756,2,"((Zootoca_vivipara:4.8053809938688445,Lacerta_agilis:1.3397941033620517):5.784414421803027,((Podarcis_siculus:7.543031046847473,(Podarcis_muralis:1.5717659757834856,(((Podarcis_tiliguerta:5.335103143820458,Podarcis_pityusensis:2.1862525184697432):0.4768439579774485)#H1:3.0361922077854278::0.19040679043840375,((Podarcis_bocagei:0.4237160318893004,Podarcis_vaucheri:2.7395508237796937):0.321763207468256,Podarcis_liolepis:0.9602470792723443):0.8340052611074246):1.156507226422205):1.1852942645766062):0.06543269803990227,(#H1:0.22294172648329438::0.8095932095615963,(((Podarcis_melisellensis:1.0626703080155773,Podarcis_gaigeae:1.9715945768592196):1.770627634498412,(Podarcis_erhardii:5.016820533862957,Podarcis_cretensis:6.060055297793594):1.8257995988932794):0.8656406045825081,((Podarcis_filfolensis:0.04221185593857346)#H2:1.0::0.49178291970593624,(Podarcis_raffonei:0.8226859455262168,#H2:0.889753529648298::0.5082170802940638):0.0817354156498673):0.814580364743611):0.13997369184281913):0.4032702806717204):3.9706348678621946);"
145,Lacerta,3,5,1,-13997120.418256573,2,"((Zootoca_vivipara:4.8053809938688445,Lacerta_agilis:1.3397941033620517):5.215189752232962,((Podarcis_siculus:7.543031046847473,(Podarcis_muralis:1.5717659757834856,(((Podarcis_vaucheri:2.6480009945091973,Podarcis_liolepis:0.9445145135849422):0.09154982927049615,Podarcis_bocagei:0.01861505061992376):0.12835069459859783,((Podarcis_tiliguerta:5.335103143820458,Podarcis_pityusensis:2.1862525184697432):0.3732203017807668)#H1:2.9875211240508732::0.11785098351746048):2.442707173615106):1.1323470352222669):0.08256078088504577,(#H1:0.3200559675325562::0.8821490164825395,((Podarcis_filfolensis:0.9319653855868715,Podarcis_raffonei:0.8226859455262168):0.658280015581985,((Podarcis_cretensis:6.060055297793594,Podarcis_erhardii:5.016820533862957):1.2971083319347803,(Podarcis_gaigeae:1.9715945768592196,Podarcis_melisellensis:1.0626703080155773):1.3165476790787909):0.9055254564920608):0.1811121936762637):0.35947108570445907):4.473842531460481);"
146,Lacerta,3,6,1,-13997438.035853393,2,"((Zootoca_vivipara:4.8053809938688445,Lacerta_agilis:1.3397941033620517):5.25933903322551,(((((Podarcis_melisellensis:1.0626703080155773,Podarcis_gaigeae:1.9715945768592196):1.3165476790787909,(Podarcis_erhardii:5.016820533862957,Podarcis_cretensis:6.060055297793594):1.290665904137874):0.9363319256828742,(Podarcis_filfolensis:0.9319653855868715,Podarcis_raffonei:0.8226859455262168):0.6802403632396248):0.20278323842022275,((Podarcis_tiliguerta:5.335103143820458,Podarcis_pityusensis:2.1862525184697432):0.4003381056556033)#H1:0.26677447284417843::0.8821490164825395):0.35947108570445907,(Podarcis_siculus:7.543031046847473,(Podarcis_muralis:1.5717659757834856,((Podarcis_vaucheri:2.7395508237796937,(Podarcis_liolepis:0.9445145135849422,Podarcis_bocagei:0.00566381081047247):0.012951239809451289):0.07690551257596161,#H1:2.9875211240508732::0.11785098351746048):2.442707173615106):1.0992117528032428):0.08256078088504577):4.473842531460481);"
147,Lacerta,3,7,3,-13998475.786022427,2,"((Lacerta_agilis:1.3397941033620517,Zootoca_vivipara:4.8053809938688445):5.684183318433911,(((((((Podarcis_erhardii:2.3997696960096357,Podarcis_cretensis:8.677106135646916):2.075428020594282,(Podarcis_gaigeae:1.9715945768592196,Podarcis_melisellensis:1.062670308015577):1.1389813536325128):0.7275964898325865,(Podarcis_raffonei:0.8226859455262168,Podarcis_filfolensis:0.9319653855868715):0.6182038036989079):0.2668501688471533,((Podarcis_tiliguerta:5.335103143820458,Podarcis_pityusensis:2.1862525184697432):0.03362782158357091)#H2:1.451088270942481::0.8553670849337972):0.312920485779314,((((Podarcis_liolepis:1.617149570912666,(Podarcis_vaucheri:4.392653526780299,Podarcis_bocagei:0.3685858501095408):0.18091216852352426):0.31970813946241466,#H2:3.815973312392341::0.1446329150662028):1.410541521123782)#H3:0.3162383313241028::0.16319147095871145,(Podarcis_muralis:0.24977510298793645,#H3:1.136922382272815::0.8368085290412886):0.13549643660344673):1.1014233383837857):0.026067434847609074)#H1:0.0700618878821403::0.8427366285917576,(Podarcis_siculus:5.543358158215396,#H1:0.09232291932582987::0.15726337140824242):3.389559239043259):4.303043123522303);"
148,Lacerta,3,8,1,-13999422.552864037,2,"((Lacerta_agilis:2.3960146893802357,Zootoca_vivipara:1.4056427782239886):3.4635540345806515,((Podarcis_siculus:2.120513929631794,((((Podarcis_vaucheri:0.0035957455696324966,Podarcis_bocagei:5.513809728341034):0.19718850670797028,Podarcis_liolepis:2.8475841940930575):2.00210413131041)#H1:1.6266527118718357::0.8022660908738778,Podarcis_muralis:3.36830576943522):2.4688878091452384):0.054976759310189166,((((Podarcis_erhardii:2.4960922388505296,Podarcis_cretensis:0.2618224665049804):1.1593948789310282,(Podarcis_gaigeae:1.861250196241568,Podarcis_melisellensis:1.9118167992631205):1.1011113273377047):0.9376969452055678,(Podarcis_filfolensis:2.1369279628325666,Podarcis_raffonei:0.9939871186639493):0.6795675721044355):0.16563574762631433,(Podarcis_tiliguerta:3.9003010744463444,(Podarcis_pityusensis:1.8481285862308234,#H1:1.228615635124676::0.1977339091261222):0.7034015468271992):0.7532936701909481):0.31646534272068133):4.102216723619754);"
149,Lacerta,3,9,1,-14000294.781210892,2,"((Podarcis_siculus:7.695170484775328,((Podarcis_muralis:0.13978916369622496,(((Podarcis_tiliguerta:5.335103143820458,Podarcis_pityusensis:2.1862525184697432):0.2700881564366505)#H1:3.737806987989675::0.14702493922189253,((Podarcis_liolepis:1.617149570912666,Podarcis_vaucheri:4.752083114987598):0.11123881129109942,Podarcis_bocagei:0.0607291598818826):0.48761655498812817):2.0207167458019857):1.1121759839002712,(#H1:0.36605123190678046::0.8529750607781075,((Podarcis_filfolensis:0.9319653855868715,Podarcis_raffonei:0.8226859455262168):0.6886726333014068,((Podarcis_melisellensis:1.062670308015577,Podarcis_gaigeae:1.9715945768592196):1.4486911530729705,(Podarcis_erhardii:2.3997696960096357,Podarcis_cretensis:8.677106135646916):2.1039775136833314):0.7881494641936269):0.19237834579320037):0.3127293550363954):0.0031094675571832903):4.229119637432557,(Lacerta_agilis:1.3397941033620517,Zootoca_vivipara:4.8053809938688445):5.325286094093332);"
150,Lacerta,3,10,2,-14000430.447011484,2,"((Lacerta_agilis:1.3397941033620517,Zootoca_vivipara:4.8053809938688445):5.698906954452566,((Podarcis_siculus:7.543031046847473,(Podarcis_muralis:1.5717659757834856,((((Podarcis_tiliguerta:5.335103143820458,Podarcis_pityusensis:2.1862525184697432):0.3599938235489711)#H1:1.9955737334860244::0.13806341085985663,(Podarcis_liolepis:0.8659683938472994)#H2:0.4089515415251574::0.5):1.0,((Podarcis_bocagei:0.4237160318893004,Podarcis_vaucheri:2.7395508237796937):0.4022939032651265,#H2:0.07770892816571887::0.5):0.7871421357359223):1.7057128634743752):0.9962424237491632):0.09867948434219141,(#H1:0.35363471199871716::0.8619365891401434,(((Podarcis_erhardii:5.016820533862957,Podarcis_cretensis:6.060055297793594):1.4752937633124132,(Podarcis_gaigeae:1.9715945768592196,Podarcis_melisellensis:1.0626703080155773):1.6056676763352566):0.7639375493752778,(Podarcis_raffonei:0.8226859455262168,Podarcis_filfolensis:0.9319653855868715):0.8458393523569907):0.22996132195921354):0.3362086990769587):4.0924677418259074);"
151,Lacerta,3,1,3,-13978714.557056285,3,"((Zootoca_vivipara:1.4758942075287407,Lacerta_agilis:1.5934744118949675):4.389141892609048,(((((Podarcis_pityusensis:3.9594763574474925,Podarcis_tiliguerta:12.294259167606459):0.1535724875886788)#H2:0.023491881708064898::0.34574582228414663)#H1:2.055076277395682::0.6190225762334871,(#H2:3.3660941690652773::0.6542541777158534,((Podarcis_raffonei:1.1233041565391593,(Podarcis_filfolensis:1.6191566372512036)#H3:0.23708566743225457::0.783384340837434):2.1134310252907427,((Podarcis_cretensis:3.5927606456619348,Podarcis_erhardii:1.10208325587957):1.5824747572917925,((Podarcis_gaigeae:0.809303203267995,Podarcis_melisellensis:5.784178136548688):0.6094363839609441,#H3:0.5434500713420682::0.21661565916256598):0.6580350662346626):0.9516828055764712):0.15549105466543936):0.026364297837949274):0.27035827457815614,(Podarcis_siculus:2.1117727621764173,(Podarcis_muralis:1.9016417390656253,((Podarcis_liolepis:1.55779799333249,(Podarcis_bocagei:0.8312622033207115,Podarcis_vaucheri:0.5830552300973489):0.30790408318067886):0.14952342736665658,#H1:1.186726198553413::0.3809774237665129):2.2605639168438):1.2534987829194506):0.04841630917031798):4.339802474259341);"
152,Lacerta,3,2,2,-13982529.557103535,3,"((Zootoca_vivipara:0.8255208381768271,Lacerta_agilis:6.696635102487585):3.4785647802600543,((((Podarcis_filfolensis:1.488650109684532,Podarcis_raffonei:2.3870171599049366):0.6845675263668788,((Podarcis_melisellensis:3.0026704599572698,Podarcis_gaigeae:6.088214624632524):1.2935121643418281,(Podarcis_cretensis:6.854212407756302,Podarcis_erhardii:4.519131499657712):1.2282826946078005):0.8513678728365703):0.26684606644216946,(Podarcis_tiliguerta:0.5549723627606337,(((Podarcis_liolepis:0.7939127236809931,(Podarcis_vaucheri:1.1475681749882543,Podarcis_bocagei:3.5637451503657758):0.14963261794125127):2.369505132073578)#H1:0.2879174224692035::0.22376675953126413,Podarcis_pityusensis:0.18146010476347485):1.6040871835579136):0.7729245270076892):0.31063155497697126,(Podarcis_siculus:1.5928803922366028,((#H1:0.08042508098302083::0.7762332404687359)#H2:0.17464581819629638::0.5142251414836434,(Podarcis_muralis:0.35300550355809734,#H2:0.8890632799075514::0.4857748585163566):0.14080141396652573):1.7705866574056688):0.03629859175582538):4.364464817852306);"
153,Lacerta,3,3,1,-13985492.799552947,3,"((Zootoca_vivipara:0.8255208381768271,Lacerta_agilis:6.696635102487585):3.2072232334323587,((Podarcis_siculus:1.5928803922366028,(Podarcis_muralis:0.4115383816452851,((Podarcis_liolepis:0.7939127236809931,(Podarcis_vaucheri:1.1475681749882543,Podarcis_bocagei:3.5637451503657758):0.269346079765585):2.422771778045611)#H1:0.04243759885157122::0.7532662749805531):1.92614272624829):0.10539449908363228,(((Podarcis_raffonei:2.3870171599049366,Podarcis_filfolensis:1.488650109684532):0.5280503698567592,((Podarcis_cretensis:6.854212407756302,Podarcis_erhardii:4.519131499657712):1.3380981371467378,(Podarcis_melisellensis:3.0026704599572698,Podarcis_gaigeae:6.088214624632524):1.139513794923095):0.8685128946841015):0.32523694497051037,(Podarcis_tiliguerta:0.5549723627606337,(Podarcis_pityusensis:0.18146010476347485,#H1:0.16120261920085147::0.2467337250194469):0.3630170031636547):0.5405096828292736):0.3081094683129798):4.56369890891221);"
154,Lacerta,3,4,3,-13990289.31312228,3,"((Zootoca_vivipara:1.4758942075287407,Lacerta_agilis:1.5934744118949675):4.086145283197924,(((((Podarcis_pityusensis:3.9594763574474925,Podarcis_tiliguerta:12.294259167606459):0.30130258920706254)#H2:0.6781892731524408::0.5549879767471545)#H1:1.5378176348376125::0.1720031412906192,((Podarcis_filfolensis:1.856242304683458,Podarcis_raffonei:1.1733546891023894):0.8758341045398078,(#H2:1.2244155942640877::0.4450120232528455,((Podarcis_cretensis:3.5927606456619348,Podarcis_erhardii:0.8450516652517692):1.8471201222820406,(Podarcis_melisellensis:6.209088074039402,Podarcis_gaigeae:0.809303203267995):1.5949178630521845):0.8375866640376094):0.054272016928358195):0.2707765464922829):0.321715745706119,((#H1:1.4426906065694967::0.8279968587093808)#H3:1.3486415073462883::0.7101127088767061,(Podarcis_siculus:1.9800964802678496,(Podarcis_muralis:1.9016417390656253,(Podarcis_liolepis:2.0655892128555506,((Podarcis_vaucheri:0.4863589303627114,Podarcis_bocagei:0.037428310519458385):0.45973162906058185,#H3:4.687944594311703::0.2898872911232939):0.18398613308722367):2.115284026243605):1.0532083007749176):9.348139749537354E-4):0.07512345413539584):4.589135250175191);"
155,Lacerta,3,5,3,-13995885.445775146,3,"((Zootoca_vivipara:1.4758942075287407,Lacerta_agilis:1.5934744118949675):4.57986113232628,((Podarcis_siculus:2.1117727621764173,((((Podarcis_tiliguerta:12.294259167606459,Podarcis_pityusensis:3.9594763574474925):0.17668383867011955)#H2:0.06910620942939584::0.2357750474750404)#H1:2.198652330951658::0.6358918373025743,(Podarcis_muralis:1.9016417390656253,((Podarcis_liolepis:1.55779799333249,(Podarcis_vaucheri:0.5830552300973489,Podarcis_bocagei:0.8312622033207115):0.22673485951347372):0.0706684873412136,#H1:1.2357425648976736::0.36410816269742574):2.408472117546495):0.5695502215802801):0.5419106833903843):0.09184750492745125,(#H2:3.1801331741156806::0.7642249525249596,(((Podarcis_erhardii:1.10208325587957,Podarcis_cretensis:3.5927606456619348):1.6513880253910542,((Podarcis_melisellensis:5.784178136548688,Podarcis_gaigeae:0.809303203267995):0.7519818730589063,(Podarcis_filfolensis:1.6191566372512036)#H3:0.5434500713420682::0.22548012488411562):0.6121118172787904):0.8394323395551159,(#H3:0.23708566743225457::0.7745198751158844,Podarcis_raffonei:1.1233041565391593):1.9714350161662633):0.1423052942696226):0.2995230830094994):4.2440596701361955);"
156,Lacerta,3,6,3,-13997315.116605325,3,"((Lacerta_agilis:1.5934744118949675,Zootoca_vivipara:1.4758942075287407):3.9601018014357168,(((((Podarcis_tiliguerta:12.294259167606459,Podarcis_pityusensis:3.9594763574474925):0.35222791923216334)#H2:1.9330328994137917::0.48816597319505584)#H1:1.4087533027374608::0.7399546435463153,(Podarcis_siculus:1.9800964802678496,(Podarcis_muralis:1.9016417390656253,(Podarcis_liolepis:2.0655892128555506,(Podarcis_vaucheri:0.7412501509881602,(Podarcis_bocagei:0.037428310519458385,#H1:4.432171977165965::0.26004535645368465):0.04762517333758431):0.50970616327891):2.0444463516644746):1.2225543373093342):0.037890668131995445):0.0885846869401494,(((Podarcis_raffonei:1.1733546891023894,Podarcis_filfolensis:1.856242304683458):0.18211300574885997)#H3:1.4917214024134984::0.18879027937482684,(#H3:0.9872484129361025::0.8112097206251732,(#H2:1.171895704949391::0.5118340268049442,((Podarcis_gaigeae:0.809303203267995,Podarcis_melisellensis:6.209088074039402):1.3242362317792804,(Podarcis_cretensis:3.5927606456619348,Podarcis_erhardii:0.8450516652517692):1.8130058837996874):0.737406965142406):4.5930137970467966E-4):0.18832677438025422):0.45197775305278676):4.835119220872057);"
157,Lacerta,3,7,3,-13999046.185720818,3,"((Lacerta_agilis:1.5934744118949675,Zootoca_vivipara:1.4758942075287407):4.573207056693716,(((((Podarcis_pityusensis:3.9594763574474925,Podarcis_tiliguerta:12.294259167606459):0.15322249631463447)#H2:1.3762100707970406::0.4632038843421299)#H1:2.0628625445043234::0.7055813964825141,(((Podarcis_filfolensis:1.856242304683458,Podarcis_raffonei:1.1233041565391593):0.7107024876003001,((Podarcis_gaigeae:0.809303203267995,Podarcis_melisellensis:6.209088074039402):1.5850870722793156,(Podarcis_cretensis:3.5927606456619348,Podarcis_erhardii:0.8450516652517692):1.5796017554017696):0.8050179695333172):0.1731916402063616,#H2:1.3755488358864714::0.5367961156578701):0.21501567040965106):0.17626345741630928,(((Podarcis_muralis:1.9016417390656253,(Podarcis_liolepis:1.7213376057801117,(Podarcis_bocagei:1.215015968891865,(#H1:2.3153060252235838::0.29441860351748594,Podarcis_vaucheri:0.3125620662759982):0.05590572066367465):0.3027668340258141):2.661700723880105):0.7916332803040518)#H3:0.39537120170512624::0.4818599963994522,(Podarcis_siculus:1.8924152478835217,#H3:0.9634290377856349::0.5181400036005478):0.1010266418604201):0.03731711856748954):5.206964216087274);"
158,Lacerta,3,8,2,-13999052.758407887,3,"((Lacerta_agilis:1.5934744118949675,Zootoca_vivipara:1.4758942075287407):4.643184763752529,((Podarcis_siculus:2.1117727621764173,(((Podarcis_bocagei:1.1584121950635935,(Podarcis_vaucheri:0.633932454494546,Podarcis_liolepis:1.55779799333249):0.13283746260707371):2.4811830693336256,Podarcis_muralis:1.9016417390656253):0.7792792961191387,((Podarcis_tiliguerta:12.294259167606459,Podarcis_pityusensis:3.9594763574474925):0.2748095114722351)#H1:2.191963225543595::0.3729292720734864):0.31201815030582):0.09021865587995848,(#H1:3.047377725216018::0.6270707279265135,((Podarcis_raffonei:1.1233041565391593,(Podarcis_filfolensis:1.6191566372512036)#H2:0.23708566743225457::0.6703802394359367):1.8117798296425907,(((Podarcis_gaigeae:0.809303203267995,Podarcis_melisellensis:5.784178136548688):1.4267212988663527,(Podarcis_erhardii:1.10208325587957,Podarcis_cretensis:3.5927606456619348):1.772716304291701):0.5970000948142034,#H2:0.5434500713420682::0.3296197605640633):0.29010336919870156):0.08960821514133518):0.4102394959302076):4.33817451275688);"
159,Lacerta,3,9,2,-13999333.88665235,3,"((Zootoca_vivipara:0.8255208381768271,Lacerta_agilis:6.696635102487585):3.486098643209089,(((((Podarcis_erhardii:4.519131499657712,Podarcis_cretensis:6.854212407756302):1.3799199173872374,(Podarcis_gaigeae:6.088214624632524,Podarcis_melisellensis:3.0026704599572698):1.1601187252799743):0.9894970055062047,(Podarcis_raffonei:2.3870171599049366,Podarcis_filfolensis:1.488650109684532):0.7193488283644874):0.2083609380374873,(Podarcis_tiliguerta:0.5549723627606337,(((Podarcis_liolepis:0.7939127236809931,(Podarcis_vaucheri:1.1475681749882543,Podarcis_bocagei:3.5637451503657758):0.06623427859400598):2.4119066313576956)#H1:0.3801039721841305::0.22376675953126413,Podarcis_pityusensis:0.18146010476347485):1.4481211753356702):0.736089923199652):0.3650780763962823,(Podarcis_siculus:1.5928803922366028,((Podarcis_muralis:0.35300550355809734)#H2:0.15434109816673125::0.5552426709015609,(#H2:0.9780327697701503::0.4447573290984391,#H1:0.06072231091221312::0.7762332404687359):0.013567202857763513):1.7420237762715292):0.017257332198750967):4.4252598321742465);"
160,Lacerta,3,10,1,-13999717.250199134,3,"((Zootoca_vivipara:2.206787481772296,Lacerta_agilis:0.6157320625333411):3.9880555027654574,(((((Podarcis_melisellensis:1.4140445462886757,Podarcis_gaigeae:4.98433394682989):1.6565796665423327,(Podarcis_erhardii:0.240807300202468,Podarcis_cretensis:2.820428591854726):2.3025911872582396):0.6967215163231446,(Podarcis_raffonei:0.013690601885523644,Podarcis_filfolensis:3.8740132924705355):0.7877534739910422):0.0320069074068106,((Podarcis_pityusensis:2.18685641585726,Podarcis_tiliguerta:0.41648549198397944):0.4216841268099742)#H1:1.4561595445807731::0.5784662276208379):0.536661358067866,(Podarcis_siculus:1.8903242338917865,(#H1:0.7457323400410111::0.4215337723791621,(Podarcis_muralis:3.7108226457283973,(Podarcis_liolepis:5.550680322210555,(Podarcis_bocagei:4.44401894340959,Podarcis_vaucheri:0.3886610351497026):0.5143423734404059):2.0663330792668377):0.6591073885020613):0.37641784635878855):0.06785324323388046):4.244521016408005);"
161,Lacerta,3,1,3,-13970846.9527011,4,"((Zootoca_vivipara:0.18462568257197254,Lacerta_agilis:5.294095730160437):4.211707611861675,((Podarcis_siculus:2.438287633234032,((((Podarcis_pityusensis:1.6569061742818874,Podarcis_tiliguerta:2.7646924325013034):0.054304369872000886)#H2:1.9419095406789282::0.21789759094225125)#H1:1.1053316440504013::0.38922866597038663,(Podarcis_muralis:4.759226154740654,(((Podarcis_bocagei:1.9616287219318962,Podarcis_vaucheri:1.4043825164365735):0.6971577852313258,Podarcis_liolepis:4.885685859713142):1.3179051354390405,#H1:0.21769227335286984::0.6107713340296134):0.7383304557094854):0.7350326393639195):0.3569953223699189):0.04953296106781903,(#H2:1.632800323071776::0.7821024090577487,(((Podarcis_filfolensis:0.30960816264770635)#H3:3.989250650183889::0.4835637799996447,((Podarcis_melisellensis:1.762520742297193,Podarcis_gaigeae:0.42483801673932853):1.5083326646292394,(Podarcis_erhardii:4.546556443800515,Podarcis_cretensis:1.157397016548399):1.8181659823743288):0.6091592643689746):0.35984870375389805,(Podarcis_raffonei:0.503580941227636,#H3:0.06075909482316667::0.5164362200003553):5.024270203241385):0.06565090881992722):0.35060687673533303):4.768909014771919);"
162,Lacerta,3,2,3,-13975172.64102822,4,"((Zootoca_vivipara:0.18462568257197254,Lacerta_agilis:5.294095730160437):4.376451237505049,(((((Podarcis_pityusensis:1.6569061742818874,Podarcis_tiliguerta:2.7646924325013034):0.07657710606635801)#H2:1.875706712683991::0.7816255327984059)#H1:0.06939169847510564::0.6214555625058181,(#H1:0.9227089947271399::0.3785444374941819,(((Podarcis_filfolensis:0.30960816264770635)#H3:3.989250650183889::0.38028453947483276,((Podarcis_erhardii:4.546556443800515,Podarcis_cretensis:1.157397016548399):1.8686836779092149,(Podarcis_gaigeae:0.42483801673932853,Podarcis_melisellensis:1.762520742297193):1.5282245435749722):0.5475864834102827):0.3397007294160818,(#H3:0.06075909482316667::0.6197154605251672,Podarcis_raffonei:0.503580941227636):5.040153222019757):0.07939710085604898):0.10432538814276754):0.29587753986631415,(Podarcis_siculus:2.438287633234032,(Podarcis_muralis:4.759226154740654,(#H2:2.0345650511364526::0.21837446720159415,(Podarcis_liolepis:4.885685859713142,(Podarcis_bocagei:1.9616287219318962,Podarcis_vaucheri:1.4043825164365735):0.6010321044790917):1.0303323280939696):1.1685925987473968):1.114462042638695):0.04597389971495743):4.3986167872249595);"
163,Lacerta,3,3,2,-13975405.17880327,4,"((Lacerta_agilis:5.294095730160437,Zootoca_vivipara:0.18462568257197254):4.420551680883866,((Podarcis_siculus:2.438287633234032,(Podarcis_muralis:4.759226154740654,((Podarcis_liolepis:4.885685859713142,(Podarcis_bocagei:1.9616287219318962,Podarcis_vaucheri:1.4043825164365735):0.3423219293942018):1.5928088125761293,((Podarcis_pityusensis:1.6569061742818874,Podarcis_tiliguerta:2.7646924325013034):0.146451741366228)#H1:2.113943601035896::0.16591873306783977):0.5396155832739365):1.0508019594456075):0.03026125778164812,(#H1:1.3221221829176573::0.8340812669321602,((((Podarcis_cretensis:1.157397016548399,Podarcis_erhardii:4.546556443800515):1.9833760148639183,(Podarcis_melisellensis:1.762520742297193,Podarcis_gaigeae:0.42483801673932853):1.514592212808131):0.5526496766303816,(Podarcis_filfolensis:0.30960816264770635)#H2:3.989250650183889::0.47061490331055):0.3911659950092425,(Podarcis_raffonei:0.503580941227636,#H2:0.06075909482316667::0.52938509668945):4.739795339243217):0.1634181478057352):0.31546216083711576):4.739016131852255);"
164,Lacerta,3,4,3,-13977115.916062564,4,"((Lacerta_agilis:1.1287497198878913,Zootoca_vivipara:4.849060671363546):3.5609038161815296,((((Podarcis_tiliguerta:5.887968821698314,Podarcis_pityusensis:0.6740276083189474):0.24879814317827204)#H1:3.1702138949776235::0.620751281703293,(((Podarcis_gaigeae:0.21315609957795412,Podarcis_melisellensis:2.546900421753782):1.2285956835482066,(Podarcis_cretensis:1.323400323462065,Podarcis_erhardii:2.18414698644893):1.71807401456135):0.767315976736582,((Podarcis_raffonei:0.4053731693269823)#H2:1.6069982237873495::0.7213692450479385,Podarcis_filfolensis:1.43758257798721):2.4762895003987477):0.12991194251053934):0.5237791053011011,((#H2:2.742837137237303::0.2786307549520615,Podarcis_siculus:3.0711878478691967):0.22493045648734325,(#H1:0.3892849423608113::0.37924871829670703,(Podarcis_muralis:4.960282547061681,(Podarcis_liolepis:1.0102280016410337,((Podarcis_vaucheri:4.473886514179912)#H3:0.4628185089930625::0.5314983338698778,(#H3:1.5078936803890284::0.46850166613012223,Podarcis_bocagei:1.1143903205432073):0.8829115409875565):0.23566667540070896):1.6512979322961026):0.7155292197705937):0.4642964835957472):0.09612987089527587):4.726914663770675);"
